,price,type,subtype,constructionYear,condition,room_number,cuisine_type,heatingType,mètres carrés,prix mètres carrés,parking extérieur,atticExists,basementExists,hasSwimmingPool,zip,city,municipalities,parking intérieur,lng,lat,id,company_name
8726,299000,house,mixed use building,1960.0,just renovated,3.0,installed,gas,3,99666.67,0.0,False,False,False,2200,Herentals,Antwerp,0.0,4.83464460985,51.1855514,8997434,wijns vastgoed
8727,299000,house,mixed use building,1960.0,just renovated,3.0,installed,gas,3,99666.67,0.0,False,False,False,2200,Morkhoven,Antwerp,0.0,4.8207801,51.1203399,8997434,wijns vastgoed
8728,299000,house,mixed use building,1960.0,just renovated,3.0,installed,gas,3,99666.67,0.0,False,False,False,2200,Noorderwijk,Antwerp,0.0,4.8401277,51.1415564,8997434,wijns vastgoed
8729,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Bornem,Antwerp,0.0,4.2423260051519,51.0924649,8800115,optima
8730,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Hingene,Antwerp,0.0,4.2930862930359,51.103114,8800115,optima
8731,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Mariekerke,Antwerp,0.0,4.2010309553894,51.06647005,8800115,optima
8732,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Weert,Antwerp,0.0,4.1855882750296,51.10151195,8800115,optima
8733,238000,apartment,service flat,2017.0,as new,1.0,usa hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Bornem,Antwerp,0.0,4.2423260051519,51.0924649,8817375,optima
8734,238000,apartment,service flat,2017.0,as new,1.0,usa hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Hingene,Antwerp,0.0,4.2930862930359,51.103114,8817375,optima
8735,238000,apartment,service flat,2017.0,as new,1.0,usa hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Mariekerke,Antwerp,0.0,4.2010309553894,51.06647005,8817375,optima
8736,238000,apartment,service flat,2017.0,as new,1.0,usa hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Weert,Antwerp,0.0,4.1855882750296,51.10151195,8817375,optima
8737,238000,apartment,service flat,2017.0,as new,1.0,hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Bornem,Antwerp,0.0,4.2423260051519,51.0924649,8793565,optima
8738,238000,apartment,service flat,2017.0,as new,1.0,hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Hingene,Antwerp,0.0,4.2930862930359,51.103114,8793565,optima
8739,238000,apartment,service flat,2017.0,as new,1.0,hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Mariekerke,Antwerp,0.0,4.2010309553894,51.06647005,8793565,optima
8740,238000,apartment,service flat,2017.0,as new,1.0,hyper equipped,gas,62,3838.71,0.0,False,False,False,2880,Weert,Antwerp,0.0,4.1855882750296,51.10151195,8793565,optima
8741,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Bornem,Antwerp,0.0,4.2423260051519,51.0924649,8793564,optima
8742,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Hingene,Antwerp,0.0,4.2930862930359,51.103114,8793564,optima
8743,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Mariekerke,Antwerp,0.0,4.2010309553894,51.06647005,8793564,optima
8744,238000,apartment,service flat,2017.0,as new,1.0,installed,gas,62,3838.71,0.0,False,False,False,2880,Weert,Antwerp,0.0,4.1855882750296,51.10151195,8793564,optima
8745,425000,house,bungalow,1989.0,as new,3.0,usa hyper equipped,gas,140,3035.71,1.0,True,False,False,2880,Bornem,Antwerp,1.0,4.2423260051519,51.0924649,8992349,huyzen dendermonde
8746,425000,house,bungalow,1989.0,as new,3.0,usa hyper equipped,gas,140,3035.71,1.0,True,False,False,2880,Hingene,Antwerp,1.0,4.2930862930359,51.103114,8992349,huyzen dendermonde
8747,425000,house,bungalow,1989.0,as new,3.0,usa hyper equipped,gas,140,3035.71,1.0,True,False,False,2880,Mariekerke,Antwerp,1.0,4.2010309553894,51.06647005,8992349,huyzen dendermonde
8748,425000,house,bungalow,1989.0,as new,3.0,usa hyper equipped,gas,140,3035.71,1.0,True,False,False,2880,Weert,Antwerp,1.0,4.1855882750296,51.10151195,8992349,huyzen dendermonde
8749,928000,house,villa,1898.0,good,4.0,installed,gas,350,2651.43,3.0,False,True,False,2880,Bornem,Antwerp,0.0,4.2423260051519,51.0924649,8880729,1st quality vastgoed
8750,928000,house,villa,1898.0,good,4.0,installed,gas,350,2651.43,3.0,False,True,False,2880,Hingene,Antwerp,0.0,4.2930862930359,51.103114,8880729,1st quality vastgoed
8751,928000,house,villa,1898.0,good,4.0,installed,gas,350,2651.43,3.0,False,True,False,2880,Mariekerke,Antwerp,0.0,4.2010309553894,51.06647005,8880729,1st quality vastgoed
8752,928000,house,villa,1898.0,good,4.0,installed,gas,350,2651.43,3.0,False,True,False,2880,Weert,Antwerp,0.0,4.1855882750296,51.10151195,8880729,1st quality vastgoed
8753,1120000,house,country cottage,1846.0,as new,4.0,hyper equipped,gas,314,3566.88,0.0,False,False,True,2880,Bornem,Antwerp,0.0,4.2423260051519,51.0924649,8888459,wellimmo
8754,1120000,house,country cottage,1846.0,as new,4.0,hyper equipped,gas,314,3566.88,0.0,False,False,True,2880,Hingene,Antwerp,0.0,4.2930862930359,51.103114,8888459,wellimmo
8755,1120000,house,country cottage,1846.0,as new,4.0,hyper equipped,gas,314,3566.88,0.0,False,False,True,2880,Mariekerke,Antwerp,0.0,4.2010309553894,51.06647005,8888459,wellimmo
8756,1120000,house,country cottage,1846.0,as new,4.0,hyper equipped,gas,314,3566.88,0.0,False,False,True,2880,Weert,Antwerp,0.0,4.1855882750296,51.10151195,8888459,wellimmo
8757,745000,house,villa,1979.0,good,3.0,installed,electric,150,4966.67,3.0,True,True,False,2880,Bornem,Antwerp,1.0,4.2423260051519,51.0924649,9021620,horse immo
8758,745000,house,villa,1979.0,good,3.0,installed,electric,150,4966.67,3.0,True,True,False,2880,Hingene,Antwerp,1.0,4.2930862930359,51.103114,9021620,horse immo
8759,745000,house,villa,1979.0,good,3.0,installed,electric,150,4966.67,3.0,True,True,False,2880,Mariekerke,Antwerp,1.0,4.2010309553894,51.06647005,9021620,horse immo
8760,745000,house,villa,1979.0,good,3.0,installed,electric,150,4966.67,3.0,True,True,False,2880,Weert,Antwerp,1.0,4.1855882750296,51.10151195,9021620,horse immo
8761,255300,apartment,duplex,2016.0,as new,2.0,hyper equipped,gas,101,2527.72,0.0,False,False,False,3320,Hoegaarden,Flemish Brabant,0.0,4.88114193614,50.7877912,8415628,gve immobilien
8762,255300,apartment,duplex,2016.0,as new,2.0,hyper equipped,gas,101,2527.72,0.0,False,False,False,3320,Meldert,Flemish Brabant,0.0,4.8294566856141,50.78956675,8415628,gve immobilien
8763,215000,apartment,ground floor,2010.0,as new,1.0,installed,gas,1,215000.0,0.0,False,False,False,9150,Bazel,East Flanders,0.0,4.2873842506575,51.14685855,8991204,notaris benoit de kesel
8764,215000,apartment,ground floor,2010.0,as new,1.0,installed,gas,1,215000.0,0.0,False,False,False,9150,Kruibeke,East Flanders,0.0,4.3091107,51.1712275,8991204,notaris benoit de kesel
8765,215000,apartment,ground floor,2010.0,as new,1.0,installed,gas,1,215000.0,0.0,False,False,False,9150,Rupelmonde,East Flanders,0.0,4.2906315,51.1283692,8991204,notaris benoit de kesel
8766,455000,house,house,1935.0,good,6.0,installed,gas,370,1229.73,0.0,False,True,False,9150,Bazel,East Flanders,0.0,4.2873842506575,51.14685855,7825769,charlotte immo
8767,455000,house,house,1935.0,good,6.0,installed,gas,370,1229.73,0.0,False,True,False,9150,Kruibeke,East Flanders,0.0,4.3091107,51.1712275,7825769,charlotte immo
8768,455000,house,house,1935.0,good,6.0,installed,gas,370,1229.73,0.0,False,True,False,9150,Rupelmonde,East Flanders,0.0,4.2906315,51.1283692,7825769,charlotte immo
8769,685000,house,house,1994.0,as new,5.0,hyper equipped,gas,418,1638.76,0.0,False,False,False,9150,Bazel,East Flanders,0.0,4.2873842506575,51.14685855,9025329,found &amp; baker properties gent
8770,685000,house,house,1994.0,as new,5.0,hyper equipped,gas,418,1638.76,0.0,False,False,False,9150,Kruibeke,East Flanders,0.0,4.3091107,51.1712275,9025329,found &amp; baker properties gent
8771,685000,house,house,1994.0,as new,5.0,hyper equipped,gas,418,1638.76,0.0,False,False,False,9150,Rupelmonde,East Flanders,0.0,4.2906315,51.1283692,9025329,found &amp; baker properties gent
8772,415000,house,house,1988.0,just renovated,3.0,hyper equipped,gas,278,1492.81,2.0,False,False,False,9150,Bazel,East Flanders,1.0,4.2873842506575,51.14685855,8768582,huysewinkel waasland
8773,415000,house,house,1988.0,just renovated,3.0,hyper equipped,gas,278,1492.81,2.0,False,False,False,9150,Kruibeke,East Flanders,1.0,4.3091107,51.1712275,8768582,huysewinkel waasland
8774,415000,house,house,1988.0,just renovated,3.0,hyper equipped,gas,278,1492.81,2.0,False,False,False,9150,Rupelmonde,East Flanders,1.0,4.2906315,51.1283692,8768582,huysewinkel waasland
8775,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Batsheers,Limburg,0.0,5.2807989,50.7381794,8562587,matisimmo
8776,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Bovelingen,Limburg,0.0,5.2551977,50.7375944,8562587,matisimmo
8777,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Heers,Limburg,0.0,5.3017509,50.750995,8562587,matisimmo
8778,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Heks,Limburg,0.0,5.3567635,50.7687571,8562587,matisimmo
8779,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Horpmaal,Limburg,0.0,5.3328245,50.7582823,8562587,matisimmo
8780,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Klein-Gelmen,Limburg,0.0,5.2763925,50.7713536,8562587,matisimmo
8781,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Mechelen-Bovelingen,Limburg,0.0,5.2629291,50.7427937,8562587,matisimmo
8782,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Mettekoven,Limburg,0.0,5.2896635,50.7803053,8562587,matisimmo
8783,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Opheers,Limburg,0.0,5.2944311,50.7366903,8562587,matisimmo
8784,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Rukkelingen-Loon,Limburg,0.0,5.2539162,50.7278444,8562587,matisimmo
8785,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Vechmaal,Limburg,0.0,5.373733,50.7608875,8562587,matisimmo
8786,202905,apartment,apartment,2021.0,as new,2.0,installed,gas,89,2279.83,0.0,False,False,False,3870,Veulen,Limburg,0.0,5.3063809,50.7633827,8562587,matisimmo
8787,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Batsheers,Limburg,0.0,5.2807989,50.7381794,8562583,matisimmo
8788,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Bovelingen,Limburg,0.0,5.2551977,50.7375944,8562583,matisimmo
8789,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Heers,Limburg,0.0,5.3017509,50.750995,8562583,matisimmo
8790,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Heks,Limburg,0.0,5.3567635,50.7687571,8562583,matisimmo
8791,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Horpmaal,Limburg,0.0,5.3328245,50.7582823,8562583,matisimmo
8792,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Klein-Gelmen,Limburg,0.0,5.2763925,50.7713536,8562583,matisimmo
8793,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Mechelen-Bovelingen,Limburg,0.0,5.2629291,50.7427937,8562583,matisimmo
8794,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Mettekoven,Limburg,0.0,5.2896635,50.7803053,8562583,matisimmo
8795,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Opheers,Limburg,0.0,5.2944311,50.7366903,8562583,matisimmo
8796,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Rukkelingen-Loon,Limburg,0.0,5.2539162,50.7278444,8562583,matisimmo
8797,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Vechmaal,Limburg,0.0,5.373733,50.7608875,8562583,matisimmo
8798,231970,apartment,apartment,2021.0,as new,2.0,installed,gas,102,2274.22,0.0,False,False,False,3870,Veulen,Limburg,0.0,5.3063809,50.7633827,8562583,matisimmo
8799,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Batsheers,Limburg,0.0,5.2807989,50.7381794,8562585,matisimmo
8800,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Bovelingen,Limburg,0.0,5.2551977,50.7375944,8562585,matisimmo
8801,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Heers,Limburg,0.0,5.3017509,50.750995,8562585,matisimmo
8802,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Heks,Limburg,0.0,5.3567635,50.7687571,8562585,matisimmo
8803,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Horpmaal,Limburg,0.0,5.3328245,50.7582823,8562585,matisimmo
8804,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Klein-Gelmen,Limburg,0.0,5.2763925,50.7713536,8562585,matisimmo
8805,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Mechelen-Bovelingen,Limburg,0.0,5.2629291,50.7427937,8562585,matisimmo
8806,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Mettekoven,Limburg,0.0,5.2896635,50.7803053,8562585,matisimmo
8807,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Opheers,Limburg,0.0,5.2944311,50.7366903,8562585,matisimmo
8808,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Rukkelingen-Loon,Limburg,0.0,5.2539162,50.7278444,8562585,matisimmo
8809,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Vechmaal,Limburg,0.0,5.373733,50.7608875,8562585,matisimmo
8810,212478,apartment,apartment,2021.0,as new,2.0,installed,gas,93,2284.71,0.0,False,False,False,3870,Veulen,Limburg,0.0,5.3063809,50.7633827,8562585,matisimmo
8811,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Batsheers,Limburg,0.0,5.2807989,50.7381794,8562584,matisimmo
8812,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Bovelingen,Limburg,0.0,5.2551977,50.7375944,8562584,matisimmo
8813,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Heers,Limburg,0.0,5.3017509,50.750995,8562584,matisimmo
8814,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Heks,Limburg,0.0,5.3567635,50.7687571,8562584,matisimmo
8815,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Horpmaal,Limburg,0.0,5.3328245,50.7582823,8562584,matisimmo
8816,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Klein-Gelmen,Limburg,0.0,5.2763925,50.7713536,8562584,matisimmo
8817,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Mechelen-Bovelingen,Limburg,0.0,5.2629291,50.7427937,8562584,matisimmo
8818,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Mettekoven,Limburg,0.0,5.2896635,50.7803053,8562584,matisimmo
8819,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Opheers,Limburg,0.0,5.2944311,50.7366903,8562584,matisimmo
8820,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Rukkelingen-Loon,Limburg,0.0,5.2539162,50.7278444,8562584,matisimmo
8821,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Vechmaal,Limburg,0.0,5.373733,50.7608875,8562584,matisimmo
8822,238941,apartment,apartment,2021.0,as new,2.0,installed,gas,106,2254.16,0.0,False,False,False,3870,Veulen,Limburg,0.0,5.3063809,50.7633827,8562584,matisimmo
8823,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Batsheers,Limburg,0.0,5.2807989,50.7381794,8562582,matisimmo
8824,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Bovelingen,Limburg,0.0,5.2551977,50.7375944,8562582,matisimmo
8825,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Heers,Limburg,0.0,5.3017509,50.750995,8562582,matisimmo
8826,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Heks,Limburg,0.0,5.3567635,50.7687571,8562582,matisimmo
8827,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Horpmaal,Limburg,0.0,5.3328245,50.7582823,8562582,matisimmo
8828,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Klein-Gelmen,Limburg,0.0,5.2763925,50.7713536,8562582,matisimmo
8829,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Mechelen-Bovelingen,Limburg,0.0,5.2629291,50.7427937,8562582,matisimmo
8830,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Mettekoven,Limburg,0.0,5.2896635,50.7803053,8562582,matisimmo
8831,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Opheers,Limburg,0.0,5.2944311,50.7366903,8562582,matisimmo
8832,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Rukkelingen-Loon,Limburg,0.0,5.2539162,50.7278444,8562582,matisimmo
8833,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Vechmaal,Limburg,0.0,5.373733,50.7608875,8562582,matisimmo
8834,265000,apartment,ground floor,2021.0,as new,2.0,installed,gas,136,1948.53,0.0,False,False,False,3870,Veulen,Limburg,0.0,5.3063809,50.7633827,8562582,matisimmo
8835,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Batsheers,Limburg,0.0,5.2807989,50.7381794,8582559,horse immo
8836,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Bovelingen,Limburg,0.0,5.2551977,50.7375944,8582559,horse immo
8837,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Heers,Limburg,0.0,5.3017509,50.750995,8582559,horse immo
8838,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Heks,Limburg,0.0,5.3567635,50.7687571,8582559,horse immo
8839,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Horpmaal,Limburg,0.0,5.3328245,50.7582823,8582559,horse immo
8840,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Klein-Gelmen,Limburg,0.0,5.2763925,50.7713536,8582559,horse immo
8841,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Mechelen-Bovelingen,Limburg,0.0,5.2629291,50.7427937,8582559,horse immo
8842,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Mettekoven,Limburg,0.0,5.2896635,50.7803053,8582559,horse immo
8843,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Opheers,Limburg,0.0,5.2944311,50.7366903,8582559,horse immo
8844,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Rukkelingen-Loon,Limburg,0.0,5.2539162,50.7278444,8582559,horse immo
8845,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Vechmaal,Limburg,0.0,5.373733,50.7608875,8582559,horse immo
8846,495000,house,house,2014.0,as new,4.0,hyper equipped,gas,260,1903.85,4.0,False,False,False,3870,Veulen,Limburg,0.0,5.3063809,50.7633827,8582559,horse immo
8847,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Asse,Flemish Brabant,2.0,4.1804375072845,50.913594,8895779,structura
8848,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Bekkerzeel,Flemish Brabant,2.0,4.2381789,50.8853713,8895779,structura
8849,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Kobbegem,Flemish Brabant,2.0,4.2496669,50.9091629,8895779,structura
8850,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Mollem,Flemish Brabant,2.0,4.2239826,50.9328497,8895779,structura
8851,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Asse,Flemish Brabant,2.0,4.1804375072845,50.913594,8873630,structura
8852,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Bekkerzeel,Flemish Brabant,2.0,4.2381789,50.8853713,8873630,structura
8853,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Kobbegem,Flemish Brabant,2.0,4.2496669,50.9091629,8873630,structura
8854,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,True,False,1730,Mollem,Flemish Brabant,2.0,4.2239826,50.9328497,8873630,structura
8855,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,False,False,1730,Asse,Flemish Brabant,2.0,4.1804375072845,50.913594,8874669,structura
8856,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,False,False,1730,Bekkerzeel,Flemish Brabant,2.0,4.2381789,50.8853713,8874669,structura
8857,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,False,False,1730,Kobbegem,Flemish Brabant,2.0,4.2496669,50.9091629,8874669,structura
8858,298000,apartment,apartment,2020.0,as new,2.0,installed,gas,115,2591.3,0.0,False,False,False,1730,Mollem,Flemish Brabant,2.0,4.2239826,50.9328497,8874669,structura
8859,399000,house,country cottage,1920.0,good,5.0,hyper equipped,fueloil,614,649.84,3.0,True,True,False,1730,Asse,Flemish Brabant,3.0,4.1804375072845,50.913594,8940442,valimmas &amp;co bvba
8860,399000,house,country cottage,1920.0,good,5.0,hyper equipped,fueloil,614,649.84,3.0,True,True,False,1730,Bekkerzeel,Flemish Brabant,3.0,4.2381789,50.8853713,8940442,valimmas &amp;co bvba
8861,399000,house,country cottage,1920.0,good,5.0,hyper equipped,fueloil,614,649.84,3.0,True,True,False,1730,Kobbegem,Flemish Brabant,3.0,4.2496669,50.9091629,8940442,valimmas &amp;co bvba
8862,399000,house,country cottage,1920.0,good,5.0,hyper equipped,fueloil,614,649.84,3.0,True,True,False,1730,Mollem,Flemish Brabant,3.0,4.2239826,50.9328497,8940442,valimmas &amp;co bvba
8863,775000,house,house,2002.0,as new,5.0,hyper equipped,gas,355,2183.1,5.0,False,True,False,1730,Asse,Flemish Brabant,5.0,4.1804375072845,50.913594,9040967,structura
8864,775000,house,house,2002.0,as new,5.0,hyper equipped,gas,355,2183.1,5.0,False,True,False,1730,Bekkerzeel,Flemish Brabant,5.0,4.2381789,50.8853713,9040967,structura
8865,775000,house,house,2002.0,as new,5.0,hyper equipped,gas,355,2183.1,5.0,False,True,False,1730,Kobbegem,Flemish Brabant,5.0,4.2496669,50.9091629,9040967,structura
8866,775000,house,house,2002.0,as new,5.0,hyper equipped,gas,355,2183.1,5.0,False,True,False,1730,Mollem,Flemish Brabant,5.0,4.2239826,50.9328497,9040967,structura
8867,340000,house,house,1964.0,to renovate,2.0,semi equipped,fueloil,128,2656.25,5.0,False,True,False,1730,Asse,Flemish Brabant,1.0,4.1804375072845,50.913594,8829812,immo talenco
8868,340000,house,house,1964.0,to renovate,2.0,semi equipped,fueloil,128,2656.25,5.0,False,True,False,1730,Bekkerzeel,Flemish Brabant,1.0,4.2381789,50.8853713,8829812,immo talenco
8869,340000,house,house,1964.0,to renovate,2.0,semi equipped,fueloil,128,2656.25,5.0,False,True,False,1730,Kobbegem,Flemish Brabant,1.0,4.2496669,50.9091629,8829812,immo talenco
8870,340000,house,house,1964.0,to renovate,2.0,semi equipped,fueloil,128,2656.25,5.0,False,True,False,1730,Mollem,Flemish Brabant,1.0,4.2239826,50.9328497,8829812,immo talenco
8871,429000,house,bungalow,1996.0,good,2.0,semi equipped,gas,2,214500.0,1.0,False,True,False,1730,Asse,Flemish Brabant,2.0,4.1804375072845,50.913594,9009413,immo talenco
8872,429000,house,bungalow,1996.0,good,2.0,semi equipped,gas,2,214500.0,1.0,False,True,False,1730,Bekkerzeel,Flemish Brabant,2.0,4.2381789,50.8853713,9009413,immo talenco
8873,429000,house,bungalow,1996.0,good,2.0,semi equipped,gas,2,214500.0,1.0,False,True,False,1730,Kobbegem,Flemish Brabant,2.0,4.2496669,50.9091629,9009413,immo talenco
8874,429000,house,bungalow,1996.0,good,2.0,semi equipped,gas,2,214500.0,1.0,False,True,False,1730,Mollem,Flemish Brabant,2.0,4.2239826,50.9328497,9009413,immo talenco
8875,398000,house,house,1934.0,to be done up,6.0,installed,fueloil,230,1730.43,6.0,False,True,False,1730,Asse,Flemish Brabant,0.0,4.1804375072845,50.913594,9020587,structura
8876,398000,house,house,1934.0,to be done up,6.0,installed,fueloil,230,1730.43,6.0,False,True,False,1730,Bekkerzeel,Flemish Brabant,0.0,4.2381789,50.8853713,9020587,structura
